time,signal
1.920192019201920249e-08,-1.625435087769507847e-01
1.921192119211921367e-08,-9.338947194649618866e-02
1.922192219221922485e-08,-2.170824419165638675e-02
1.923192319231923272e-08,4.610241836141188571e-02
1.924192419241924389e-08,1.041142129196492988e-01
1.925192519251925507e-08,1.473839723640985588e-01
1.926192619261926294e-08,1.723718969939927459e-01
1.927192719271927411e-08,1.772272291302251224e-01
1.928192819281928529e-08,1.619186978172716951e-01
1.929192919291929316e-08,1.282012561949567031e-01
1.930193019301930433e-08,7.942529904509997019e-02
1.931193119311931551e-08,2.020837460608380237e-02
1.932193219321932338e-08,-4.399881481840426517e-02
1.933193319331933456e-08,-1.074115973422732212e-01
1.934193419341934242e-08,-1.644302050613145327e-01
1.935193519351935360e-08,-2.101319980993499870e-01
1.936193619361936478e-08,-2.406939781322346983e-01
1.937193719371937264e-08,-2.537095563303926604e-01
1.938193819381938382e-08,-2.483736185404204211e-01
1.939193919391939500e-08,-2.255221074622519584e-01
1.940194019401940287e-08,-1.875254976759856418e-01
1.941194119411941404e-08,-1.380484902068454534e-01
1.942194219421942522e-08,-8.169985609653486469e-02
1.943194319431943309e-08,-3.052836687240630467e-02
1.944194419441944426e-08,7.918906679432367868e-02
1.945194519451945544e-08,1.753477624963297732e-01
1.946194619461946331e-08,2.497009236095519003e-01
1.947194719471947448e-08,2.960960497114430434e-01
1.948194819481948235e-08,3.109782954451018600e-01
1.949194919491949353e-08,2.936538266649938445e-01
1.950195019501950471e-08,2.462946052828017818e-01
1.951195119511951257e-08,1.844735837877612139e-01
1.952195219521952375e-08,1.477001386912794867e-01
1.953195319531953493e-08,9.420197934150416341e-02
1.954195419541954279e-08,2.904782337608937531e-02
1.955195519551955397e-08,-4.176179558489143129e-02
1.956195619561956515e-08,-1.118443563978071265e-01
1.957195719571957301e-08,-2.016194283898351813e-01
1.958195819581958419e-08,-1.969171452730632821e-01
1.959195919591959537e-08,-1.792434528457199083e-01
1.960196019601960324e-08,-1.504203161389925936e-01
1.961196119611961441e-08,-1.132209549522436992e-01
1.962196219621962559e-08,-7.110542424125913807e-02
1.963196319631963346e-08,-2.790060840445422741e-02
1.964196419641964463e-08,1.254593173616461860e-02
1.965196519651965250e-08,4.670708798066140754e-02
1.966196619661966368e-08,7.168220073552962479e-02
1.967196719671967485e-08,8.544152030466044268e-02
1.968196819681968272e-08,8.698870388077745153e-02
1.969196919691969390e-08,7.642858152779342940e-02
1.970197019701970508e-08,5.493606614349762912e-02
1.971197119711971294e-08,2.463091824557349027e-02
1.972197219721972412e-08,-1.162867986865929147e-02
1.973197319731973530e-08,-5.051385276947909647e-02
1.974197419741974316e-08,-7.437159291066561262e-02
1.975197519751975434e-08,-5.453214442851259808e-02
1.976197619761976552e-08,-3.462991294450400853e-02
1.977197719771977339e-08,-1.642857785654771099e-02
1.978197819781978456e-08,-1.506269546955682536e-03
1.979197919791979243e-08,8.880506995631752207e-03
1.980198019801980361e-08,1.390177235535615917e-02
1.981198119811981478e-08,1.321912465674213340e-02
1.982198219821982265e-08,7.005971789163218874e-03
1.983198319831983383e-08,-4.077960192158708481e-03
1.984198419841984500e-08,-1.895467960573071764e-02
1.985198519851985287e-08,-3.623167340537255393e-02
1.986198619861986405e-08,-5.433144930871747214e-02
1.987198719871987523e-08,-7.163489334596026548e-02
1.988198819881988309e-08,-6.160107658081694082e-02
1.989198919891989427e-08,-2.018931492128967289e-02
1.990199019901990545e-08,1.781680814750857128e-02
1.991199119911991331e-08,4.911911473453643012e-02
1.992199219921992449e-08,7.107839615352205820e-02
1.993199319931993567e-08,8.193507749320934341e-02
1.994199419941994354e-08,8.094761660099347722e-02
1.995199519951995471e-08,6.843801072870950297e-02
1.996199619961996258e-08,4.574222058705169902e-02
1.997199719971997376e-08,1.507178493930400737e-02
1.998199819981998493e-08,-2.069936086846163939e-02
1.999199919991999280e-08,-5.830250301235276322e-02
2.000200020002000398e-08,-9.437142706610383847e-02
2.001200120012001515e-08,-1.257424429335861349e-01
2.002200220022002302e-08,-1.497305338207157721e-01
2.003200320032003420e-08,-1.643576477804589153e-01
2.004200420042004537e-08,-1.685138632765754152e-01
2.005200520052005324e-08,-1.620384861135863441e-01
2.006200620062006442e-08,-1.457154818408936126e-01
2.007200720072007560e-08,-1.211853445524241346e-01
2.008200820082008346e-08,-9.078286134760346626e-02
2.009200920092009464e-08,-5.731660668222428312e-02
2.010201020102010251e-08,-2.381084736012102632e-02
2.011201120112011368e-08,6.766541916331685926e-03
2.012201220122012486e-08,3.176578104355809451e-02
2.013201320132013273e-08,4.908353567353978403e-02
2.014201420142014391e-08,5.733835592841134143e-02
2.015201520152015508e-08,5.597871459088404889e-02
2.016201620162016295e-08,4.531541223327961720e-02
2.017201720172017413e-08,2.647697744189965799e-02
2.018201820182018530e-08,1.293536606714696790e-03
2.019201920192019317e-08,-2.787914631029850612e-02
2.020202020202020435e-08,-5.837869309200698770e-02
2.021202120212021552e-08,-8.747794933382019300e-02
2.022202220222022339e-08,-1.126277695584270711e-01
2.023202320232023457e-08,-1.316792308604450290e-01
2.024202420242024575e-08,-1.430660044015786003e-01
2.025202520252025361e-08,-1.459315239093897376e-01
2.026202620262026479e-08,-1.401907830124135834e-01
2.027202720272027266e-08,-1.265225835312925318e-01
2.028202820282028383e-08,-1.062942984758320081e-01
2.029202920292029501e-08,-8.142714876873567709e-02
2.030203020302030288e-08,-5.421510209868034280e-02
2.031203120312031406e-08,-2.711434969431485847e-02
2.032203220322032523e-08,-2.522586493758102386e-03
2.033203320332033310e-08,-6.475624361290172049e-02
2.034203420342034428e-08,-1.005898744470439497e-02
2.035203520352035545e-08,1.060926349766663224e-01
2.036203620362036332e-08,2.061756640036333244e-01
2.037203720372037450e-08,2.816454882499671020e-01
2.038203820382038567e-08,3.263063226265163763e-01
2.039203920392039354e-08,3.368133597335738472e-01
2.040204020402040472e-08,3.129125095379960975e-01
2.041204120412041259e-08,2.889745227460938093e-01
2.042204220422042376e-08,2.596511846479499508e-01
2.043204320432043494e-08,2.035418046809802095e-01
2.044204420442044281e-08,1.261455836958659538e-01
2.045204520452045398e-08,3.473787005541877082e-02
2.046204620462046516e-08,-6.230928019797723344e-02
2.047204720472047303e-08,-1.562902066497373066e-01
2.048204820482048421e-08,-2.389431781006888522e-01
2.049204920492049538e-08,-3.031732164160452214e-01
2.050205020502050325e-08,-3.436572846216928712e-01
2.051205120512051443e-08,-3.572805765732131045e-01
2.052205220522052560e-08,-3.433686174421032855e-01
2.053205320532053347e-08,-3.036986650481210970e-01
2.054205420542054465e-08,-2.422937729646729155e-01
2.055205520552055582e-08,-1.650220560882900422e-01
2.056205620562056369e-08,-7.904050321978579874e-02
2.057205720572057487e-08,7.864331854113488715e-03
2.058205820582058274e-08,8.797833373179549110e-02
2.059205920592059391e-08,1.543415120344660552e-01
2.060206020602060509e-08,2.013494070938938729e-01
2.061206120612061296e-08,2.252225472188462974e-01
2.062206220622062413e-08,2.243049979060985355e-01
2.063206320632063531e-08,1.991689496023652806e-01
2.064206420642064318e-08,1.525199233539623056e-01
2.065206520652065435e-08,8.891493725022754646e-02
2.066206620662066553e-08,1.432229533748795129e-02
2.067206720672067340e-08,-6.443488184145401698e-02
2.068206820682068458e-08,-1.402998047995517028e-01
2.069206920692069575e-08,-2.066115543767407248e-01
2.070207020702070362e-08,-2.576870978873183060e-01
2.071207120712071480e-08,-2.893051829933936392e-01
2.072207220722072266e-08,-2.990512013723591322e-01
2.073207320732073384e-08,-2.864952361360220134e-01
2.074207420742074502e-08,-2.531908295759000005e-01
2.075207520752075289e-08,-2.024981306836646788e-01
2.076207620762076406e-08,-1.392505614221574428e-01
2.077207720772077524e-08,-6.929761885791485554e-02
2.078207820782078311e-08,1.033246909135993952e-03
2.079207920792079428e-08,7.432780182307618944e-02
2.080208020802080546e-08,1.538227644067582389e-01
2.081208120812081333e-08,3.598274558638288045e-01
2.082208220822082450e-08,5.146083406806850613e-01
2.083208320832083568e-08,6.163796609912584046e-01
2.084208420842084355e-08,6.571788519488899194e-01
2.085208520852085473e-08,6.346004021351986379e-01
2.086208620862086590e-08,5.518988249704110949e-01
2.087208720872087377e-08,4.175883691642371387e-01
2.088208820882088495e-08,2.445848819479790603e-01
2.089208920892089281e-08,4.897488401066959346e-02
2.090209020902090399e-08,-1.514717572317084704e-01
2.091209120912091517e-08,-3.389087686677751954e-01
2.092209220922092304e-08,-4.709452857452230967e-01
2.093209320932093421e-08,-5.334219085893890933e-01
2.094209420942094539e-08,-5.517976814354725867e-01
2.095209520952095326e-08,-5.253186850803057695e-01
2.096209620962096443e-08,-4.572180309160404077e-01
2.097209720972097561e-08,-3.543505974166846761e-01
2.098209820982098348e-08,-2.265142755546550035e-01
2.099209920992099465e-08,-8.552403820769208243e-02
2.100210021002100583e-08,5.587427604216226029e-02
2.101210121012101370e-08,1.851511009893099247e-01
2.102210221022102487e-08,2.910984118455047231e-01
2.103210321032103274e-08,3.647960776196205179e-01
2.104210421042104392e-08,4.003564728010903240e-01
2.105210521052105510e-08,3.953858006784112811e-01
2.106210621062106296e-08,3.511268859874402959e-01
2.107210721072107414e-08,2.722770998835272738e-01
2.108210821082108532e-08,1.665039742848459514e-01
2.109210921092109318e-08,1.326756467058624704e-02
2.110211021102110436e-08,-5.991513390664124361e-02
2.111211121112111554e-08,-1.307162161752278007e-01
2.112211221122112341e-08,-1.929130775461467551e-01
2.113211321132113458e-08,-2.411682856353392079e-01
2.114211421142114576e-08,-2.714847056541682679e-01
2.115211521152115363e-08,-1.833408994073807696e-01
2.116211621162116480e-08,-1.314888398420220039e-01
2.117211721172117598e-08,-1.182825373667519414e-01
2.118211821182118385e-08,-4.000431595184582648e-03
2.119211921192119502e-08,1.039993615613567790e-01
2.120212021202120289e-08,1.962773635343414980e-01
2.121212121212121407e-08,2.649732669232481297e-01
2.122212221222122525e-08,3.044707298589250932e-01
2.123212321232123311e-08,3.118502915647621831e-01
2.124212421242124429e-08,2.870944972114661264e-01
2.125212521252125547e-08,2.330319743666931787e-01
2.126212621262126333e-08,1.550305829492460985e-01
2.127212721272127451e-08,6.047178087003755170e-02
2.128212821282128569e-08,-4.194291459946391382e-02
2.129212921292129356e-08,-1.429886285715726568e-01
2.130213021302130473e-08,-2.337443987486141073e-01
2.131213121312131591e-08,-3.107553452369680724e-01
2.132213221322132378e-08,-3.042173595609322101e-01
2.133213321332133495e-08,-2.752423795045558230e-01
2.134213421342134282e-08,-2.268406019065181412e-01
2.135213521352135400e-08,-1.636829459918179019e-01
2.136213621362136517e-08,-9.165453377046481331e-02
2.137213721372137304e-08,-1.730948963169165467e-02
2.138213821382138422e-08,5.272270660492021921e-02
2.139213921392139540e-08,1.123257835543511746e-01
2.140214021402140326e-08,1.564281396143131775e-01
2.141214121412141444e-08,1.814312692150465145e-01
2.142214221422142562e-08,1.854992552473814227e-01
2.143214321432143348e-08,1.686864431013434529e-01
2.144214421442144466e-08,1.328951947152259283e-01
2.145214521452145584e-08,8.167082868707686849e-02
2.146214621462146371e-08,1.985512971608855565e-02
2.147214721472147488e-08,-4.686808846740089796e-02
2.148214821482148606e-08,-1.124929864499686766e-01
2.149214921492149393e-08,-1.712299215946043174e-01
2.150215021502150510e-08,-2.180138666860773622e-01
2.151215121512151297e-08,-2.300617099004902688e-01
2.152215221522152415e-08,-1.896346726554328233e-01
2.153215321532153532e-08,-1.375885908284825987e-01
2.154215421542154319e-08,-7.876248472826379021e-02
2.155215521552155437e-08,-1.849994915236966714e-02
2.156215621562156554e-08,3.783403926680530688e-02
2.157215721572157341e-08,8.532863937536441790e-02
2.158215821582158459e-08,1.199530301753156669e-01
2.159215921592159577e-08,1.388959316665603905e-01
2.160216021602160363e-08,1.407904059761385940e-01
2.161216121612161481e-08,1.258063034059284935e-01
2.162216221622162599e-08,9.560478793282567445e-02
2.163216321632163385e-08,5.316170042220087072e-02
2.164216421642164503e-08,2.477999016175353852e-03
2.165216521652165290e-08,-5.179484519608790194e-02
2.166216621662166408e-08,-1.047796400883748841e-01
2.167216721672167525e-08,-1.518098407890983714e-01
2.168216821682168312e-08,-1.888386226425962933e-01
2.169216921692169430e-08,-2.127849740447939619e-01
2.170217021702170547e-08,-2.217874082203099284e-01
2.171217121712171334e-08,-2.153446560202272042e-01
2.172217221722172452e-08,-1.943331188794671371e-01
2.173217321732173569e-08,-1.609019769465140637e-01
2.174217421742174356e-08,-3.595976510952782201e-02
2.175217521752175474e-08,5.670790503568282764e-02
2.176217621762176592e-08,1.381452910596736861e-01
2.177217721772177378e-08,2.097774493039510635e-01
2.178217821782178496e-08,3.036544919350866456e-01
2.179217921792179283e-08,3.644090205996454723e-01
2.180218021802180400e-08,3.873168710514085511e-01
2.181218121812181518e-08,3.710989341652847773e-01
2.182218221822182305e-08,3.179662036427550742e-01
2.183218321832183423e-08,2.333548666244964209e-01
2.184218421842184540e-08,1.253810343506110980e-01
2.185218521852185327e-08,4.068951078259101795e-03
2.186218621862186445e-08,-1.195744871423833344e-01
2.187218721872187562e-08,-2.345539045534747735e-01
2.188218821882188349e-08,-3.308589097237958909e-01
2.189218921892189467e-08,-4.003310568060119978e-01
2.190219021902190584e-08,-4.373496396298910405e-01
2.191219121912191371e-08,-4.392791760490573072e-01
2.192219221922192489e-08,-4.066436750161505631e-01
2.193219321932193607e-08,-3.430176648186426536e-01
2.194219421942194393e-08,-2.546492414970296103e-01
2.195219521952195511e-08,-1.498538251597705540e-01
2.196219621962196298e-08,-3.823685065901721858e-02
2.197219721972197415e-08,7.018238531962989191e-02
2.198219821982198533e-08,1.658661758685398835e-01
2.199219921992199320e-08,2.405934755472209918e-01
2.200220022002200437e-08,2.613365698044204932e-01
2.201220122012201555e-08,3.333679246279858677e-01
2.202220222022202342e-08,3.700781178736012311e-01
2.203220322032203460e-08,3.689157645942508501e-01
2.204220422042204577e-08,3.307337975519601958e-01
2.205220522052205364e-08,2.596465193335834032e-01
2.206220622062206482e-08,1.626006756862057590e-01
2.207220722072207599e-08,4.870419686362422590e-02
2.208220822082208386e-08,-7.162315093958106227e-02
2.209220922092209504e-08,-1.875984634952798935e-01
2.210221022102210291e-08,-2.890377666901164377e-01
2.211221122112211408e-08,-3.672459944873339710e-01
2.212221222122212526e-08,-4.157574925945404232e-01
2.213221322132213313e-08,-4.308644328424166003e-01
2.214221422142214430e-08,-4.118905447635050066e-01
2.215221522152215548e-08,-3.611909677107401073e-01
2.216221622162216335e-08,-2.838836603250621260e-01
2.217221722172217452e-08,-1.873414683520944479e-01
2.218221822182218570e-08,-8.049457034065751748e-02
2.219221922192219357e-08,2.699117192594701828e-02
2.220222022202220475e-08,1.857862807001145200e-01
2.221222122212221592e-08,3.351857318737114788e-01
2.222222222222222379e-08,4.828690274696630369e-01
2.223222322232223497e-08,5.804939794371204442e-01
2.224222422242224614e-08,6.204067594487227000e-01
2.225222522252225401e-08,6.691604303672503695e-01
2.226222622262226519e-08,6.389072422254493677e-01
2.227222722272227306e-08,5.462834249602867009e-01
2.228222822282228423e-08,4.593040433550759638e-01
2.229222922292229541e-08,3.290002005721205935e-01
2.230223022302230328e-08,1.589020465815539074e-01
2.231223122312231445e-08,3.661639195330636948e-02
2.232223222322232563e-08,-3.987496803623293701e-02
2.233223322332233350e-08,-1.112544418549988035e-01
2.234223422342234467e-08,-1.757416722592990976e-01
2.235223522352235585e-08,-2.277625011462382221e-01
2.236223622362236372e-08,-2.629571154821472301e-01
2.237223722372237490e-08,-2.785420812025624637e-01
2.238223822382238607e-08,-2.735256118880754483e-01
2.239223922392239394e-08,-2.487599155976919219e-01
2.240224022402240512e-08,-2.068292106895221194e-01
2.241224122412241298e-08,-1.517865816484158803e-01
2.242224222422242416e-08,-8.876597103758424034e-02
2.243224322432243534e-08,-2.350614022515053539e-02
2.244224422442244321e-08,3.816950229326628030e-02
2.245224522452245438e-08,9.087026736357584067e-02
2.246224622462246556e-08,1.301069867548761694e-01
2.247224722472247343e-08,1.526716970162743658e-01
2.248224822482248460e-08,1.568963476434617199e-01
2.249224922492249578e-08,2.761765396225105418e-01
2.250225022502250365e-08,2.759227558934914670e-01
2.251225122512251482e-08,2.468663334902007622e-01
2.252225222522252600e-08,1.921507420363952889e-01
2.253225322532253387e-08,1.171294400764774229e-01
2.254225422542254504e-08,2.884803612807268838e-02
2.255225522552255622e-08,-6.461314318066127549e-02
2.256225622562256409e-08,-1.548750948111221049e-01
2.257225722572257527e-08,-2.340080541683219328e-01
2.258225822582258313e-08,-2.952248166074656899e-01
2.259225922592259431e-08,-3.334591498452093017e-01
2.260226022602260549e-08,-3.457803517166007090e-01
2.261226122612261335e-08,-3.316104871023335954e-01
2.262226222622262453e-08,-2.927289742766253089e-01
2.263226322632263571e-08,-2.330683257138094766e-01
2.264226422642264358e-08,-1.583232672928947538e-01
2.265226522652265475e-08,-7.541154595174891229e-02
2.266226622662266593e-08,8.162889137410148793e-03
2.267226722672267380e-08,8.498600524812267853e-02
2.268226822682268497e-08,1.483884528836944550e-01
2.269226922692269615e-08,1.930214208281252897e-01
2.270227022702270402e-08,2.153041475063334764e-01
2.271227122712271519e-08,3.074668590611545627e-01
2.272227222722272306e-08,4.230357634553274515e-01
2.273227322732273424e-08,4.476014000553270589e-01
2.274227422742274542e-08,4.325931131222605641e-01
2.275227522752275328e-08,4.248818264158716329e-01
2.276227622762276446e-08,4.698590952118545383e-01
2.277227722772277564e-08,4.254690121248126955e-01
2.278227822782278350e-08,4.114922225356482111e-01
2.279227922792279468e-08,3.228294847415231761e-01
2.280228022802280586e-08,2.733962409395809257e-01
2.281228122812281373e-08,1.963580082071245403e-01
2.282228222822282490e-08,9.908355346376973571e-02
2.283228322832283608e-08,-9.412269660892180409e-03
2.284228422842284395e-08,-1.192994263912866421e-01
2.285228522852285512e-08,-2.208193398280848818e-01
2.286228622862286630e-08,-3.051476436722191377e-01
2.287228722872287417e-08,-3.651571208720952866e-01
2.288228822882288534e-08,-3.960152430393399370e-01
2.289228922892289321e-08,-3.955666711593166518e-01
2.290229022902290439e-08,-3.644711038353061205e-01
2.291229122912291557e-08,-3.060891108795859017e-01
2.292229222922292343e-08,-2.261310529419350568e-01
2.293229322932293461e-08,-1.250520912818360031e-01
2.294229422942294579e-08,2.836032145436999385e-02
2.295229522952295365e-08,1.718498161688473969e-01
2.296229622962296483e-08,2.929062304631528946e-01
2.297229722972297601e-08,3.812536989286303135e-01
2.298229822982298388e-08,4.297163828739363201e-01
2.299229922992299505e-08,4.347925338297966014e-01
2.300230023002300623e-08,3.968918307610481144e-01
2.301230123012301410e-08,3.202216419487843302e-01
2.302230223022302527e-08,2.123392360323908545e-01
2.303230323032303314e-08,8.341621133249001174e-02
2.304230423042304432e-08,-5.471401928313481683e-02
2.305230523052305549e-08,-1.896370420867320994e-01
2.306230623062306336e-08,-3.094683028695968674e-01
2.307230723072307454e-08,-4.038950470844439034e-01
2.308230823082308571e-08,-4.650584359039655058e-01
2.309230923092309358e-08,-4.882008877178453665e-01
2.310231023102310476e-08,-4.720259692453193101e-01
2.311231123112311594e-08,-4.187446586773996837e-01
2.312231223122312380e-08,-3.338100948951256974e-01
2.313231323132313498e-08,-2.253704709659797023e-01
2.314231423142314616e-08,-1.034941024397148523e-01
2.315231523152315402e-08,2.076019402639386197e-02
2.316231623162316520e-08,1.363420260091674496e-01
2.317231723172317638e-08,2.331878226497247075e-01
2.318231823182318425e-08,3.519673897861499978e-01
2.319231923192319542e-08,4.391135386470237378e-01
2.320232023202320329e-08,4.812749324629527758e-01
2.321232123212321447e-08,4.756088277871908243e-01
2.322232223222322564e-08,4.235641264978622367e-01
2.323232323232323351e-08,3.306680800452888591e-01
2.324232423242324469e-08,2.059560606435778263e-01
2.325232523252325586e-08,6.110196429451962563e-02
2.326232623262326373e-08,-9.066781898579326371e-02
2.327232723272327491e-08,-2.357764086186439623e-01
2.328232823282328609e-08,-3.615056708799459506e-01
2.329232923292329395e-08,-4.571054633740963546e-01
2.330233023302330513e-08,-5.147066379440053963e-01
2.331233123312331631e-08,-5.299608375487543377e-01
2.332233223322332417e-08,-5.023558404680569245e-01
2.333233323332333535e-08,-4.351849518518413618e-01
2.334233423342334322e-08,-3.351800041372181016e-01
2.335233523352335440e-08,-2.118471275197248982e-01
2.336233623362336557e-08,-7.656999725439281312e-02
2.337233723372337344e-08,5.843542582684206621e-02
2.338233823382338462e-08,1.812191580214837228e-01
2.339233923392339579e-08,2.811501527262655897e-01
2.340234023402340366e-08,3.498316102627864188e-01
2.341234123412341484e-08,3.818003084990783114e-01
2.342234223422342601e-08,3.749523023536697197e-01
2.343234323432343388e-08,3.306627132873873331e-01
2.344234423442344506e-08,2.535950588840923947e-01
2.345234523452345623e-08,1.512231554088435959e-01
2.346234623462346410e-08,3.311362311743983045e-02
2.347234723472347528e-08,-8.996272730497222037e-02
2.348234823482348646e-08,-2.070085475544255482e-01
2.349234923492349432e-08,-3.077783047498566793e-01
2.350235023502350550e-08,-4.062683468749486160e-01
2.351235123512351337e-08,-4.295638560904267433e-01
2.352235223522352454e-08,-3.327210268893648348e-01
2.353235323532353572e-08,-2.127054024303803303e-01
2.354235423542354359e-08,-8.060382755105202635e-02
2.355235523552355477e-08,5.164614120143640186e-02
2.356235623562356594e-08,1.723302091670110281e-01
2.357235723572357381e-08,2.709902780732775240e-01
2.358235823582358499e-08,3.941747565646254725e-01
2.359235923592359616e-08,4.760845953640908679e-01
2.360236023602360403e-08,5.098394145282775236e-01
2.361236123612361521e-08,4.934036939459496285e-01
2.362236223622362638e-08,4.292268315585565652e-01
2.363236323632363425e-08,3.239374215460096296e-01
2.364236423642364543e-08,1.876734993505133620e-01
2.365236523652365330e-08,3.311527254175038182e-02
2.366236623662366447e-08,-1.256881144936225492e-01
2.367236723672367565e-08,-2.745898077316058505e-01
2.368236823682368352e-08,-4.005999488613117832e-01
2.369236923692369469e-08,-4.930130759394953377e-01
2.370237023702370587e-08,-5.443109037764500835e-01
2.371237123712371374e-08,-5.507649868297903595e-01
2.372237223722372492e-08,-5.126918392881463227e-01
2.373237323732373609e-08,-4.343448027533204359e-01
2.374237423742374396e-08,-3.234594307373100941e-01
2.375237523752375514e-08,-1.904995098182698798e-01
2.376237623762376631e-08,-4.767641420269407015e-02
2.377237723772377418e-08,9.216687680309451625e-02
2.378237823782378536e-08,2.167055927974493590e-01
2.379237923792379653e-08,3.152143263576406285e-01
2.380238023802380440e-08,3.794851456050589711e-01
2.381238123812381558e-08,4.045045908381930122e-01
2.382238223822382345e-08,3.888343788894177977e-01
2.383238323832383462e-08,3.346679696078561084e-01
2.384238423842384580e-08,2.475644042357157959e-01
2.385238523852385367e-08,1.358893766176863249e-01
2.386238623862386484e-08,1.001883076542236378e-02
2.387238723872387602e-08,-1.186196872867400914e-01
2.388238823882388389e-08,-2.385798175407619071e-01
2.389238923892389507e-08,-3.394103875601350850e-01
2.390239023902390624e-08,-4.125612048978031798e-01
2.391239123912391411e-08,-5.178354780708555039e-01
2.392239223922392529e-08,-4.662851196151843736e-01
2.393239323932393646e-08,-3.788372982671563416e-01
2.394239423942394433e-08,-2.639468171613039149e-01
2.395239523952395551e-08,-1.323312229693088538e-01
2.396239623962396338e-08,4.023092963192800506e-03
2.397239723972397455e-08,1.329474731719253455e-01
2.398239823982398573e-08,2.431721953223681953e-01
2.399239923992399360e-08,3.253066571912071048e-01
2.400240024002400477e-08,3.726337458499487942e-01
2.401240124012401595e-08,3.816517256914734313e-01
2.402240224022402382e-08,3.765818854522159365e-01
2.403240324032403499e-08,3.649755836634817063e-01
2.404240424042404617e-08,3.169054141548356407e-01
2.405240524052405404e-08,2.373503206925307862e-01
2.406240624062406521e-08,1.339787855046017384e-01
2.407240724072407639e-08,1.641648745442352703e-02
2.408240824082408426e-08,-1.046448559662919581e-01
2.409240924092409544e-08,-2.184154015147806160e-01
2.410241024102410330e-08,-3.217616050890761414e-01
2.411241124112411448e-08,-3.379826554873638922e-01
2.412241224122412566e-08,-3.283259322097958344e-01
2.413241324132413352e-08,-2.941590484511906745e-01
2.414241424142414470e-08,-2.389930240157259189e-01
2.415241524152415588e-08,-1.803777543067273115e-01
2.416241624162416375e-08,-7.266856774869248983e-03
2.417241724172417492e-08,2.112000738094317320e-01
2.418241824182418610e-08,4.224936153103168723e-01
2.419241924192419397e-08,5.878156475672074999e-01
2.420242024202420514e-08,6.934365150327517213e-01
2.421242124212421632e-08,7.311852730593593197e-01
2.422242224222422419e-08,6.990631826819069250e-01
2.423242324232423536e-08,6.012984783796849753e-01
2.424242424242424654e-08,4.478486235072613453e-01
2.425242524252425441e-08,2.534050725742592047e-01
2.426242624262426559e-08,3.599852534871238879e-02
2.427242724272427345e-08,-1.846639043388056955e-01
2.428242824282428463e-08,-3.889770446083113398e-01
2.429242924292429581e-08,-5.591717768088987350e-01
2.430243024302430367e-08,-6.808522145559048333e-01
2.431243124312431485e-08,-7.442037260069696014e-01
2.432243224322432603e-08,-7.447713417155586990e-01
2.433243324332433390e-08,-6.837481241685864353e-01
2.434243424342434507e-08,-5.677576668997080800e-01
2.435243524352435625e-08,-4.081600018014507336e-01
2.436243624362436412e-08,-2.199518178881890718e-01
2.437243724372437529e-08,-2.036641627141247760e-02
2.438243824382438647e-08,1.726966718781769161e-01
2.439243924392439434e-08,3.273190124096669873e-01
2.440244024402440551e-08,5.139069799642409508e-01
2.441244124412441338e-08,6.016562425850112694e-01
2.442244224422442456e-08,7.258799362881769301e-01
2.443244324432443574e-08,7.789901060858925863e-01
2.444244424442444360e-08,7.576918785027891845e-01
2.445244524452445478e-08,6.653448425088897000e-01
2.446244624462446596e-08,5.115337619032364058e-01
2.447244724472447382e-08,3.110965205298713565e-01
2.448244824482448500e-08,2.165750390507915624e-01
2.449244924492449618e-08,1.139425893938157859e-02
2.450245024502450404e-08,-1.951056906440490624e-01
2.451245124512451522e-08,-2.707300659701609158e-01
2.452245224522452640e-08,-3.898060935428395712e-01
2.453245324532453427e-08,-4.763782718990451359e-01
2.454245424542454544e-08,-5.234239110389163896e-01
2.455245524552455662e-08,-5.275596540324938299e-01
2.456245624562456449e-08,-4.892690184109180218e-01
2.457245724572457566e-08,-4.127830015918042550e-01
2.458245824582458353e-08,-3.056311937622361308e-01
2.459245924592459471e-08,-1.779096743172405293e-01
2.460246024602460588e-08,-4.133613168042181429e-02
2.461246124612461375e-08,4.462466045002309173e-02
2.462246224622462493e-08,2.181907363018630586e-01
2.463246324632463611e-08,3.646244103937346104e-01
2.464246424642464397e-08,4.714956037635001929e-01
2.465246524652465515e-08,5.301238373853524033e-01
2.466246624662466633e-08,5.362726749589147301e-01
2.467246724672467419e-08,4.904368725895493775e-01
2.468246824682468537e-08,3.977048726486072661e-01
2.469246924692469655e-08,2.672172282098849161e-01
2.470247024702470442e-08,1.112769190251247792e-01
2.471247124712471559e-08,-5.580276157013275978e-02
2.472247224722472346e-08,-2.190055268347798623e-01
2.473247324732473464e-08,-3.639557809324233673e-01
2.474247424742474581e-08,-4.781789576852377155e-01
2.475247524752475368e-08,-5.521685553716751960e-01
2.476247624762476486e-08,-6.286195909311399488e-01
2.477247724772477603e-08,-5.539377029615436543e-01
2.478247824782478390e-08,-3.904849487566967037e-01
2.479247924792479508e-08,-1.900098265305433520e-01
2.480248024802480626e-08,1.894808370917444931e-02
2.481248124812481412e-08,2.177165903487708054e-01
2.482248224822482530e-08,3.888955921027373308e-01
2.483248324832483648e-08,5.178727471484537714e-01
2.484248424842484434e-08,5.940622578343680571e-01
2.485248524852485552e-08,7.015944062766594769e-01
2.486248624862486670e-08,7.588629742347748897e-01
2.487248724872487457e-08,7.434231469307074347e-01
2.488248824882488574e-08,6.580820588397612303e-01
2.489248924892489361e-08,5.117813389487170239e-01
2.490249024902490479e-08,4.324182000606505150e-01
